연도,부령조항과,부령조항,질병명,계,4급,5급,6급
2017,비뇨의학과,907 374-나,만성 부고환염,1,1,,
2017,비뇨의학과,907 382-나-2),요도상열 또는 하열,3,3,,
2017,비뇨의학과,907 382-나-3),요도상열 또는 하열,2,,2,
2017,비뇨의학과,907 383-가,생식기계 이상,2,2,,
2017,비뇨의학과,907 383-나,생식기계 이상,5,,5,
2017,비뇨의학과,907 384-가,고환결손 또는 위축,319,319,,
2017,비뇨의학과,907 384-나,고환결손 또는 위축,38,,38,
2017,비뇨의학과,907 385-가-2),신결손 또는 위축신,5,5,,
2017,비뇨의학과,907 385-가-3),신결손 또는 위축신,177,,177,
2017,비뇨의학과,907 385-나-2),신결손 또는 위축신,2,,2,
2017,비뇨의학과,907 385-다,신결손 또는 위축신,2,,,2.0
2017,비뇨의학과,907 386-라,낭종성신,25,,,25.0
2017,비뇨의학과,907 390-나,중복요관,1,1,,
2017,비뇨의학과,907 395-나,요로전환수술을 한 경우,1,,,1.0
2017,치과,851 410-라,치아의 저작기능 평가,1,1,,
2017,치과,872 401-나,구순열로 인한 안면부 추형 또는 반흔,2,2,,
2017,치과,872 404-가-3),구강내종양 및 낭종,1,,,1.0
2017,치과,872 410-라,치아의 저작기능 평가,4,4,,
2017,치과,872 410-마,치아의 저작기능 평가,1,,1,
2017,치과,907 399-가-2)-나),턱관절장애,1,1,,
2017,치과,907 399-가-3)-나)-1),턱관절장애,2,,2,
2017,치과,907 399-나-2)-나),턱관절장애,2,2,,
2017,치과,907 400-가-2),구개루(지름5mm이상)및 구개열,16,16,,
2017,치과,907 400-나-1)-나),구개루(지름5mm이상)및 구개열,7,7,,
2017,치과,907 400-나-1)-다),구개루(지름5mm이상)및 구개열,26,,26,
2017,치과,907 400-나-2),구개루(지름5mm이상)및 구개열,4,,4,
2017,치과,907 400-나-3),구개루(지름5mm이상)및 구개열,2,,,2.0
2017,치과,907 401-나,구순열로 인한 안면부 추형 또는 반흔,114,114,,
2017,치과,907 402-가-2),악골결손,2,2,,
2017,치과,907 402-나-2),악골결손,3,3,,
2017,치과,907 402-나-3)-라)-1),악골결손,1,1,,
2017,치과,907 402-나-3)-라)-2),악골결손,1,,1,
2017,치과,907 404-가-3),구강내종양 및 낭종,1,,,1.0
2017,치과,907 404-나,구강내종양 및 낭종,3,,,3.0
2017,치과,907 408-다-1),부정교합,37,37,,
2017,치과,907 408-다-2),부정교합,1,,1,
2017,치과,907 409-나,전치부결손,1,1,,
2017,치과,907 410-라,치아의 저작기능 평가,37,37,,
2017,치과,907 410-마,치아의 저작기능 평가,6,,6,
2017,신장체중,757 999,신장체중,2,2,,
2017,신장체중,851 999,신장체중,7,7,,
2017,신장체중,872 999,신장체중,547,547,,
2017,신장체중,907 995,신장체중,11,,11,
2017,신장체중,907 996,신장체중,7,,,7.0
2017,신장체중,907 999,신장체중,"16,988","16,988",,
2016,내과,757 006-라-1),척추관절병증,1,1,,
2016,내과,757 011-가-2)-다),그레이브씨병,2,,2,
2016,내과,757 019-가,당뇨병,33,33,,
2016,내과,757 019-나,당뇨병,6,,6,
2016,내과,757 019-다,당뇨병,3,,3,
2016,내과,757 023-다,철결핍 및 2차성 빈혈,1,,1,
2016,내과,757 026-가,만성골수 증식성 질환,1,,1,
2016,내과,757 028-가-2),자반증,2,,2,
2016,내과,757 033-나-3),사구체신염,1,1,,
2016,내과,757 033-나-4),사구체신염,5,,5,
2016,내과,757 033-다,사구체신염,1,,1,
2016,내과,757 035-가,신증후군,1,1,,
2016,내과,757 039-다,만성 폐쇄성 폐질환,1,,1,
2016,내과,757 042-다-3),흉막염,2,2,,
2016,내과,757 052-라-2),부정맥,1,1,,
2016,내과,757 052-마-3),부정맥,1,,1,
2016,내과,757 064-다,염증성 장질환,4,,4,
2016,내과,757 068-나-2),간염,4,4,,
2016,내과,851 006-다-4)-나),자가면역질환,1,1,,
2016,내과,851 006-라-1),척추관절병증,7,7,,
2016,내과,851 006-라-2),척추관절병증,5,,5,
2016,내과,851 006-라-3),척추관절병증,1,,,1.0
2016,내과,851 011-가-2)-가)-(2),그레이브씨병,3,3,,
2016,내과,851 012-나,갑상선기능저하증,2,2,,
2016,내과,851 015-나,요붕증,1,,1,
2016,내과,851 019-가,당뇨병,140,140,,
2016,내과,851 019-나,당뇨병,16,,16,
2016,내과,851 019-다,당뇨병,7,,7,
2016,내과,851 020-다,통풍,1,1,,
2016,내과,851 022-가,그 밖의 확인된 내분비.대사.유전.면역질환,1,1,,
2016,내과,851 024,재생불량성 빈혈,5,,,5.0
2016,내과,851 026-나-1),만성골수 증식성 질환,4,4,,
2016,내과,851 027-가,혈액응고장애,1,1,,
2016,내과,851 028-가-2),자반증,41,,41,
2016,내과,851 029,백혈병,1,,,1.0
2016,내과,851 031-나,무과립백혈구증,1,,1,
2016,내과,851 033-나-2),사구체신염,24,24,,
2016,내과,851 033-나-3),사구체신염,2,2,,
2016,내과,851 033-나-4),사구체신염,8,,8,
2016,내과,851 033-다,사구체신염,6,,6,
2016,내과,851 035-가,신증후군,1,1,,
2016,내과,851 036-가,만성신부전,5,,5,
2016,내과,851 038-나,기관지확장증 및 범발성 세기관지염,1,1,,
2016,내과,851 039-다,만성 폐쇄성 폐질환,1,,1,
2016,내과,851 040-다,기관지천식,58,58,,
2016,내과,851 040-마,기관지천식,6,6,,
2016,내과,851 044-가-3),폐결핵,1,1,,
2016,내과,851 044-다-3),폐결핵,1,1,,
2016,내과,851 044-다-4),폐결핵,1,,1,
2016,내과,851 047-가,미주신경성 실신,7,7,,
2016,내과,851 048-마,본태성 고혈압,1,,1,
2016,내과,851 052-나-3)-가),부정맥,3,3,,
2016,내과,851 056-나-1)-나),심장판막질환,1,1,,
2016,내과,851 057-가,선천성 심장질환,1,1,,
2016,내과,851 057-다,선천성 심장질환,1,,,1.0
2016,내과,851 057-라,선천성 심장질환,1,1,,
2016,내과,851 064-나-2),염증성 장질환,35,,35,
2016,내과,851 066-나,"위장관병의 과거력이 수 회있고, 현재 증상이 뚜렷하며 검사로 확진되는 경우",1,1,,
2016,내과,851 068-나-2),간염,18,18,,
2016,내과,851 068-나-3),간염,11,11,,
2016,내과,851 068-다-2),지방간,12,12,,
2016,내과,851 068-라-3),간염,7,7,,
2016,내과,851 079-가,아나필락시스,1,,1,
2016,내과,851 079-다,아나필락시스,1,1,,
2016,내과,872 006-가,자가면역질환,4,,4,
2016,내과,872 006-나,자가면역질환,16,,,16.0
2016,내과,872 006-다-1),자가면역질환,3,3,,
2016,내과,872 006-다-2),자가면역질환,4,,4,
2016,내과,872 006-다-3),자가면역질환,1,,,1.0
2016,내과,872 006-다-4)-나),자가면역질환,47,47,,
2016,내과,872 006-다-4)-다),자가면역질환,7,,7,
2016,내과,872 006-라-1),척추관절병증,60,60,,
2016,내과,872 006-라-2),척추관절병증,95,,95,
2016,내과,872 006-라-3),척추관절병증,2,,,2.0
2016,내과,872 009-가,면역결핍질환,19,,,19.0
2016,내과,872 009-나-2),면역결핍질환,5,,5,
2016,내과,872 009-나-3),면역결핍질환,6,,6,
2016,내과,872 011-가-2)-가),그레이브씨병,94,94,,
2016,내과,872 011-가-2)-나)-(2),그레이브씨병,2,2,,
2016,내과,872 012-나,갑상선기능저하증,31,31,,
2016,내과,872 015-나,요붕증,8,,8,
2016,내과,872 016-가,뇌하수체 기능저하증,2,2,,
2016,내과,872 016-나,뇌하수체 기능저하증,11,,11,
2016,내과,872 017-가-1),부갑상선 기능 장애,4,4,,
2016,내과,872 019-가,당뇨병,341,341,,
2016,내과,872 019-나,당뇨병,41,,41,
2016,내과,872 019-다,당뇨병,140,,140,
2016,내과,872 020-다,통풍,2,2,,
2016,내과,872 022-가,그 밖에 확인된 내분비·대사·유전·면역질환,24,24,,
2016,내과,872 022-나,그 밖에 확인된 내분비·대사·유전·면역질환,10,,10,
2016,내과,872 024,재생불량성 빈혈,58,,,58.0
2016,내과,872 025-나,용혈성 빈혈,15,,15,
2016,내과,872 025-다,용혈성 빈혈,2,,2,
2016,내과,872 026-가,만성 골수 증식성 질환,3,,3,
2016,내과,872 026-나-1),만성 골수 증식성 질환,4,4,,
2016,내과,872 027-가,혈액응고장애,13,13,,
2016,내과,872 027-나,혈액응고장애,41,,,41.0
2016,내과,872 027-다,혈액응고장애,1,,,1.0
2016,내과,872 028-가-2),자반증,80,,80,
2016,내과,872 029,백혈병,125,,,125.0
2016,내과,872 030,악성 림프종,53,,,53.0
2016,내과,872 031-나,무과립백혈구증,1,,1,
2016,내과,872 032,관해 후 5년 이상 경과한 혈액암,54,,54,
2016,내과,872 033-나-2),사구체신염,265,265,,
2016,내과,872 033-나-3),사구체신염,22,22,,
2016,내과,872 033-나-4),사구체신염,15,,15,
2016,내과,872 033-다,사구체신염,46,,46,
2016,내과,872 035-가,신증후군,41,41,,
2016,내과,872 035-나,신증후군,41,,41,
2016,내과,872 036-가,만성신부전,19,,19,
2016,내과,872 036-나,만성신부전,6,,,6.0
2016,내과,872 038-나,기관지 확장증 및 범발성 세기관지염,6,6,,
2016,내과,872 038-다,기관지 확장증 및 범발성 세기관지염,1,,1,
2016,내과,872 038-라,기관지 확장증 및 범발성 세기관지염,2,,,2.0
2016,내과,872 039-나,만성 폐쇄성 폐질환,4,4,,
2016,내과,872 039-다,만성 폐쇄성 폐질환,1,,1,
2016,내과,872 039-라,만성 폐쇄성 폐질환,1,,,1.0
2016,내과,872 040-다,기관지 천식,231,231,,
2016,내과,872 040-라,기관지 천식,1,,1,
2016,내과,872 040-마,기관지 천식,33,33,,
2016,내과,872 044-다-3),폐결핵,3,3,,
2016,내과,872 044-다-4),폐결핵,4,,4,
2016,내과,872 047-가,미주신경성 실신,112,112,,
2016,내과,872 048-다,본태성 고혈압,77,77,,
2016,내과,872 051-나,조기흥분증후군,17,17,,
2016,내과,872 051-다,조기흥분증후군,2,,2,
2016,내과,872 052-다-2),부정맥,8,8,,
2016,내과,872 052-다-3),부정맥,1,,1,
2016,내과,872 052-라-2),부정맥,9,9,,
2016,내과,872 052-마-1),부정맥,6,6,,
2016,내과,872 052-마-2),부정맥,2,,2,
2016,내과,872 052-마-3),부정맥,8,,8,
2016,내과,872 052-마-4),부정맥,7,,,7.0
2016,내과,872 052-바-1),부정맥,1,1,,
2016,내과,872 052-바-2),부정맥,5,,,5.0
2016,내과,872 054-나-2),방실자극 전도장애,1,,1,
2016,내과,872 054-다,방실자극 전도장애,3,,,3.0
2016,내과,872 055-나-2),전도장애,1,1,,
2016,내과,872 055-다-1),전도장애,1,1,,
2016,내과,872 055-마,전도장애,4,,,4.0
2016,내과,872 056-가-1)-가),심장판막질환,1,1,,
2016,내과,872 056-가-1)-나),심장판막질환,1,,1,
2016,내과,872 056-가-2)-나),심장판막질환,1,1,,
2016,내과,872 056-나-1)-나),심장판막질환,7,7,,
2016,내과,872 056-나-1)-다),심장판막질환,2,,2,
2016,내과,872 056-나-1)-라),심장판막질환,8,,,8.0
2016,내과,872 056-다-2),심장판막질환,10,10,,
2016,내과,872 057-가,선천성 심장질환,129,129,,
2016,내과,872 057-나-2),선천성 심장질환,9,9,,
2016,내과,872 057-다,선천성 심장질환,3,,,3.0
2016,내과,872 057-라,선천성 심장질환,28,28,,
2016,내과,872 058-가-2),확진된 관상동맥경화증·협심증·심근경색증 또는 전색,3,3,,
2016,내과,872 058-다-2),확진된 관상동맥경화증·협심증·심근경색증 또는 전색,1,,,1.0
2016,내과,872 058-라,확진된 관상동맥경화증·협심증·심근경색증 또는 전색,1,,1,
2016,내과,872 058-마-1),확진된 관상동맥경화증·협심증·심근경색증 또는 전색,4,4,,
2016,내과,872 058-마-2),확진된 관상동맥경화증·협심증·심근경색증 또는 전색,8,,8,
2016,내과,872 060-나-2),심근질환,17,,,17.0
2016,내과,872 060-다,심근질환,3,,,3.0
2016,내과,872 063-가,식도협착,4,4,,
2016,내과,872 063-나,식도협착,1,,1,
2016,내과,872 064-나-1),염증성 장질환,3,3,,
2016,내과,872 064-나-2),염증성 장질환,400,,400,
2016,내과,872 066-나,"위장관병의 과거력이 수 회 있고, 현재 증상이 뚜렷하며 검사로 확진되는 경우",8,8,,
2016,내과,872 068-나-2),간염,35,35,,
2016,내과,872 068-나-3),간염,107,107,,
2016,내과,872 068-다-2),지방간,28,28,,
2016,내과,872 068-라-3),간염,13,13,,
2016,내과,872 068-라-4),간염,2,,2,
2016,내과,872 069-나,간경변증,1,,,1.0
2016,내과,872 070-가,윌슨씨병 또는 헤모크로마토시스의 경우,16,,16,
2016,내과,872 070-나,윌슨씨병 또는 헤모크로마토시스의 경우,4,,,4.0
2016,내과,872 074-나-1),췌장염,8,,8,
2016,내과,872 074-나-2),췌장염,1,,,1.0
2016,내과,872 074-다,췌장염,2,2,,
2016,내과,872 075-나,비장비대,4,,4,
2016,내과,872 076-가-2),복강내 종양,1,1,,
2016,내과,872 078-나-1),랑게르한스 조직구증,12,12,,
2016,내과,872 078-나-2),랑게르한스 조직구증,4,,4,
2016,내과,872 079-가,아나필락시스,4,,4,
2016,내과,872 079-나,아나필락시스,16,16,,
2016,내과,872 079-다,아나필락시스,9,9,,
2016,내과,907 006-가,자가면역질환,1,,1,
2016,내과,907 006-다-1),자가면역질환,1,1,,
2016,내과,907 006-라-1),척추관절병증,1,1,,
2016,내과,907 006-라-2),척추관절병증,1,,1,
2016,내과,907 009-나-2),면역결핍질환,2,,2,
2016,내과,907 009-나-3),면역결핍질환,1,,1,
2016,내과,907 019-가,당뇨병,1,1,,
2016,내과,907 019-나,당뇨병,1,,1,
2016,내과,907 019-다,당뇨병,2,,2,
2016,내과,907 031-나,무과립백혈구증,1,,1,
2016,내과,907 033-나-2),사구체신염,2,2,,
2016,내과,907 033-다,사구체신염,2,,2,
2016,내과,907 035-나,신증후군,1,,1,
2016,내과,907 039-라,만성 폐쇄성 폐질환,1,,,1.0
2016,내과,907 040-다,기관지 천식,5,5,,
2016,내과,907 040-마,기관지 천식,3,3,,
2016,내과,907 047-가,미주신경성 실신,2,2,,
2016,내과,907 048-다,본태성 고혈압,1,1,,
2016,내과,907 051-나,조기흥분증후군,1,1,,
2016,내과,907 051-다,조기흥분증후군,1,,1,
2016,내과,907 052-마-3),부정맥,2,,2,
2016,내과,907 056-가-1)-가),심장판막질환,1,1,,
2016,내과,907 057-가,선천성 심장질환,3,3,,
2016,내과,907 058-다-1),확진된 관상동맥경화증·협심증·심근경색증 또는 전색,1,,1,
2016,내과,907 058-라,확진된 관상동맥경화증·협심증·심근경색증 또는 전색,1,,1,
2016,내과,907 060-나-2),심근질환,1,,,1.0
2016,내과,907 064-나-2),염증성 장질환,28,,28,
2016,내과,907 070-가,윌슨씨병 또는 헤모크로마토시스의 경우,2,,2,
2016,내과,907 079-나,아나필락시스,3,3,,
2016,신경과,757 080-다-1),경련성 질환,5,5,,
2016,신경과,757 080-다-2),경련성 질환,10,,10,
2016,신경과,757 080-라,경련성 질환,5,,5,
2016,신경과,757 081-나-2)-가),이상운동증,3,3,,
2016,신경과,757 086-다,"중추신경계의 선천성 질환,퇴행성 질환,염증성 탈수초성 질환 또는 대상성 질환",1,,1,
2016,신경과,757 088-라-2),다발성 말초신경계질환,1,1,,
2016,신경과,757 088-라-3)-가),다발성 말초신경계질환,1,,1,
2016,신경과,757 090-다-1),근질환,1,,1,
2016,신경과,851 080-다-1),경련성 질환,18,18,,
2016,신경과,851 080-다-2),경련성 질환,25,,25,
2016,신경과,851 080-라,경련성 질환,40,,40,
2016,신경과,851 081-가-2)-나),이상운동증,2,2,,
2016,신경과,851 081-나-2)-가),이상운동증,9,9,,
2016,신경과,851 085-나,다발성 경화증,1,,1,
2016,신경과,851 086-다,"중추신경계의 선천성 질환,퇴행성 질환,염증성 탈수초성 질환 또는 대상성 질환",2,,2,
2016,신경과,851 088-다-3),다발성 말초신경계질환,1,,1,
2016,신경과,851 089-가,중증근무력증,1,1,,
2016,신경과,851 089-나,중증근무력증,1,,1,
2016,신경과,851 090-가-2)-가),근질환,1,1,,
2016,신경과,851 090-다-1),근질환,1,,1,
2016,신경과,851 091-가,운동신경원성 질환,1,,1,
2016,신경과,872 080-다-1),경련성 질환,32,32,,
2016,신경과,872 080-다-2),경련성 질환,149,,149,
2016,신경과,872 080-라,경련성 질환,359,,359,
2016,신경과,872 081-가-2)-나),이상운동증,3,3,,
2016,신경과,872 081-나-2)-가),이상운동증,40,40,,
2016,신경과,872 081-나-2)-나),이상운동증,1,,1,
2016,신경과,872 082-나-2),중추신경계의 감염성질환,1,1,,
2016,신경과,872 084-가-2),뇌졸중,11,,11,
2016,신경과,872 084-나-1),뇌졸중,2,,2,
2016,신경과,872 085-다-1),다발성 경화증,1,,1,
2016,신경과,872 086-나-2),중추신경계의 선천성 질환·퇴행성 질환·염증성 탈수초성 질환 또는 대사성 질환,21,21,,
2016,신경과,872 086-다,중추신경계의 선천성 질환·퇴행성 질환·염증성 탈수초성 질환 또는 대사성 질환,54,,54,
2016,신경과,872 086-라,중추신경계의 선천성 질환·퇴행성 질환·염증성 탈수초성 질환 또는 대사성 질환,3,,,3.0
2016,신경과,872 088-가-2)-나),다발성 말초신경계 질환,1,1,,
2016,신경과,872 088-가-2)-다),다발성 말초신경계 질환,1,,1,
2016,신경과,872 088-나-3)-나),다발성 말초신경계 질환,1,1,,
2016,신경과,872 088-다-1),다발성 말초신경계 질환,1,,1,
2016,신경과,872 088-다-3),다발성 말초신경계 질환,13,,13,
2016,신경과,872 089-가,중증근무력증,6,6,,
2016,신경과,872 089-나,중증근무력증,6,,6,
2016,신경과,872 089-다,중증근무력증,1,,,1.0
2016,신경과,872 090-가-2)-가),근질환,7,7,,
2016,신경과,872 090-가-2)-나),근질환,1,,1,
2016,신경과,872 090-다-1),근질환,31,,31,
2016,신경과,872 090-다-2),근질환,1,,,1.0
2016,신경과,872 091-가,운동신경원성 질환,15,,15,
2016,신경과,907 080-다-2),경련성 질환,4,,4,
2016,신경과,907 080-라,경련성 질환,26,,26,
2016,신경과,907 081-나-2)-가),이상운동증,2,2,,
2016,신경과,907 084-가-2),뇌졸중,1,,1,
2016,신경과,907 084-나-1),뇌졸중,1,,1,
2016,신경과,907 086-나-2),중추신경계의 선천성 질환·퇴행성 질환·염증성 탈수초성 질환 또는 대사성 질환,1,1,,
