계약번호,계약명,업무구분명,계약체결형태명,계약체결방법명,계약체결일자,계약기간,계약기관구분명,계약기관명,계약기관담당부서명,계약기관담당자명,수요기관구분명,수요기관명,대표업체명
KD23FD0HP09,S/P FOR RADAR,외자,단가제(최저가),일반경쟁,2022-08-11,2022-08-11~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김유라,국가기관,방위사업청,"ATEMA Co., Ltd."
KD24JO0HP01,EQUIPMENT FUEL,외자,총액제,일반경쟁,2022-08-11,2022-08-11~2022-11-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김유라,국가기관,방위사업청,JW International
KD23AB0BP07,22~'25  KT/A-1 Engine 부품정비,외자,내역입찰(최저가),수의계약,2022-08-12,2022-08-12~2025-12-30,국가기관,방위사업청,기반전력사업국제계약팀,정하윤,국가기관,방위사업청,Pratt & Whitney Component Solutions Incorporated
KD21AD0HP04,S/P FOR AH-1S,외자,총액제,일반경쟁,2022-08-16,2022-08-16~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김재희,국가기관,방위사업청,JP International
KD21AD0HP07,S/P FOR AH-1S,외자,총액제,일반경쟁,2022-08-16,2022-08-16~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김재희,국가기관,방위사업청,ITS Enterprise Corp.
KD21AD0HP11,S/P FOR AH-1S,외자,총액제,일반경쟁,2022-08-16,2022-08-16~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김재희,국가기관,방위사업청,EURASIA TECH
KD21AD0HS01,S/P FOR UAV,외자,총액제,일반경쟁,2022-08-16,2022-08-16~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,이영수,국가기관,방위사업청,ITS Enterprise Corp.
KD21FD0HR05,S/P FOR ANTI AIR EQP'T,외자,총액제,일반경쟁,2022-08-16,2022-08-16~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김태민,국가기관,방위사업청,Coin-Tech.co
KD22BD0HP10,S/P FOR NAVAL FIREPOWER SYSTEMS,외자,단가제(최저가),일반경쟁,2022-08-16,2022-08-16~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김유라,국가기관,방위사업청,RWM Italia SpA
KD22CD0HG05,S/P FOR SUBMARINE,외자,총액제,일반경쟁,2022-08-16,2022-08-16~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,주홍길,국가기관,방위사업청,"HN Co., Ltd."
KD22CD0HG06,S/P FOR SUBMARINE,외자,총액제,일반경쟁,2022-08-16,2022-08-16~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,주홍길,국가기관,방위사업청,"HN Co., Ltd."
KD22CD0HG21,S/P FOR SUBMARINE,외자,단가제(최저가),일반경쟁,2022-08-16,2022-08-16~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,주홍길,국가기관,방위사업청,RUTC
KD21AD0HP12,S/P FOR AH-1S,외자,총액제,일반경쟁,2022-08-17,2022-08-17~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김재희,국가기관,방위사업청,MARINEX GMBH
KD21AD0HP13,S/P FOR AH-1S,외자,총액제,일반경쟁,2022-08-17,2022-08-17~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김재희,국가기관,방위사업청,S.O.I.AVIATION
KD21ED0HP22,S/P FOR GENERAL EQUIPMENT,외자,단가제(최저가),일반경쟁,2022-08-17,2022-08-17~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,이영수,국가기관,방위사업청,Coin-Tech.co
KD21ED0HP26,S/P FOR GENERAL EQUIPMENT,외자,단가제(최저가),일반경쟁,2022-08-17,2022-08-17~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,이영수,국가기관,방위사업청,ITS Enterprise Corp.
KD21ED0HR03,S/P FOR GENERAL EQUIPMENT,외자,총액제,일반경쟁,2022-08-17,2022-08-17~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,이영수,국가기관,방위사업청,Coin-Tech.co
KD22AB0BP03,P-3CK 탑재장비 부품정비,외자,내역입찰(최저가),수의계약,2022-08-17,2022-08-17~2024-12-13,국가기관,방위사업청,기반전력사업국제계약팀,이효진,국가기관,방위사업청,"L-3 Communications Integrated Systems, LP."
KD22AB0BP04,Lynx 헬기 기체통신 부품정비,외자,내역입찰(최저가),수의계약,2022-08-17,2022-08-17~2024-12-14,국가기관,방위사업청,기반전력사업국제계약팀,이우용,국가기관,방위사업청,Leonardo UK Ltd
KD22CD0HG27,S/P FOR SUBMARINE,외자,단가제(최저가),일반경쟁,2022-08-17,2022-08-17~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,주홍길,국가기관,방위사업청,"ATEMA Co., Ltd."
KD22CD0HP02,S/P FOR WARSHIPS,외자,총액제,일반경쟁,2022-08-17,2022-08-17~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김웅호,국가기관,방위사업청,"KONECT WORLD CO., LTD."
KD22CD0HP05,S/P FOR WARSHIPS,외자,총액제,일반경쟁,2022-08-17,2022-08-17~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김웅호,국가기관,방위사업청,"AMKO ENTERPRISE, INC"
KD22JO0HP03,EQUIPMENT FUEL,외자,단가제(최저가),일반경쟁,2022-08-17,2022-08-17~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김유라,국가기관,방위사업청,JW International
KD21AD0HR10,S/P FOR BO-105,외자,단가제(최저가),일반경쟁,2022-08-18,2022-08-18~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,이영수,국가기관,방위사업청,MARINEX GMBH
KD21AD0HR42,S/P FOR UH-60,외자,총액제,일반경쟁,2022-08-18,2022-08-18~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,이영수,국가기관,방위사업청,HAE-SUNG TRADING COMPANY
KD21AD0HS03,S/P FOR UAV,외자,단가제(최저가),일반경쟁,2022-08-18,2022-08-18~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,이영수,국가기관,방위사업청,HAE-SUNG TRADING COMPANY
KD21AD0HT03,S/P FOR UH-1H,외자,총액제,일반경쟁,2022-08-18,2022-08-18~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,이영수,국가기관,방위사업청,ITS Enterprise Corp.
KD21DA0HP01,청력보호헤드셋,외자,총액제,2단계경쟁(동시),2022-08-18,2022-08-18~2024-08-08,국가기관,방위사업청,미래전력사업국제확정계약팀,고예숙,국가기관,방위사업청,Savox Communications Oy Ab(Ltd)
KD21ED0HP28,S/P FOR GENERAL EQUIPMENT,외자,총액제,일반경쟁,2022-08-18,2022-08-18~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,이영수,국가기관,방위사업청,"Fareast Machinery Electronics Co., Ltd."
KD21FD0HR06,S/P FOR ANTI AIR EQP'T,외자,단가제(최저가),일반경쟁,2022-08-18,2022-08-18~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김태민,국가기관,방위사업청,ITS Enterprise Corp.
KD21FD0HR07,S/P FOR ANTI AIR EQP'T,외자,단가제(최저가),일반경쟁,2022-08-18,2022-08-18~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김태민,국가기관,방위사업청,HAE-SUNG TRADING COMPANY
KD21FD0HR08,S/P FOR ANTI AIR EQP'T,외자,총액제,일반경쟁,2022-08-18,2022-08-18~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김태민,국가기관,방위사업청,HAE-SUNG TRADING COMPANY
KD21JO5HP01,EQUIPMENT FUEL,외자,총액제,일반경쟁,2022-08-18,2022-08-18~2022-11-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김유라,국가기관,방위사업청,"FAR EAST TRADING COMPANY, INC."
KD21MD0HP03,S/P FOR CHEMICAL,외자,단가제(최저가),일반경쟁,2022-08-18,2022-08-18~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김태민,국가기관,방위사업청,Nano-Tech Aviation Limited
KD22AD0HP07,S/P FOR AIRCRAFT,외자,단가제(최저가),일반경쟁,2022-08-18,2022-08-18~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김성민,국가기관,방위사업청,Coin-Tech.co
KD22AD0HP20,S/P FOR AIRCRAFT,외자,단가제(최저가),일반경쟁,2022-08-18,2022-08-18~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김성민,국가기관,방위사업청,"AMKO ENTERPRISE, INC"
KD22CD0HG32,S/P FOR SUBMARINE,외자,단가제(최저가),일반경쟁,2022-08-18,2022-08-18~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,주홍길,국가기관,방위사업청,"HN Co., Ltd."
KD23AD0HP03,S/P FOR AIRCRAFT,외자,단가제(최저가),일반경쟁,2022-08-18,2022-08-18~2022-11-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김유라,국가기관,방위사업청,QinetiQ Group Canada Inc
KD23AE0BP01,22-'25 KC-330엔진(Trent700) 기술용역사업,외자,내역입찰(최저가),수의계약,2022-08-18,2022-08-18~2025-10-31,국가기관,방위사업청,기반전력사업국제계약팀,최용규,국가기관,방위사업청,AIRBUS DEFENCE AND SPACE SA
KD21AD0HP16,S/P FOR AH-1S,외자,단가제(최저가),일반경쟁,2022-08-19,2022-08-19~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김재희,국가기관,방위사업청,"Metis Co., Ltd"
KD21AD0HP18,S/P FOR AH-1S,외자,단가제(최저가),일반경쟁,2022-08-19,2022-08-19~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김재희,국가기관,방위사업청,TAESANG GLOBAL
KD21AD0HR06,S/P FOR BO-105,외자,단가제(최저가),일반경쟁,2022-08-19,2022-08-19~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,이영수,국가기관,방위사업청,CUSTOM AERONAUTICAL SUPPORT
KD21ED0HP08,S/P FOR GENERAL EQUIPMENT,외자,총액제,일반경쟁,2022-08-19,2022-08-19~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,이영수,국가기관,방위사업청,Coin-Tech.co
KD21ED0HP25,S/P FOR GENERAL EQUIPMENT,외자,단가제(최저가),일반경쟁,2022-08-19,2022-08-19~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,이영수,국가기관,방위사업청,ITS Enterprise Corp.
KD21FD0HP21,S/P FOR ANTI AIR EQP'T,외자,단가제(최저가),일반경쟁,2022-08-19,2022-08-19~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김태민,국가기관,방위사업청,ITS Enterprise Corp.
KD22AD0HP06,S/P FOR AIRCRAFT,외자,단가제(최저가),일반경쟁,2022-08-19,2022-08-19~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김성민,국가기관,방위사업청,"KONECT WORLD CO., LTD."
KD22AD0HP26,S/P FOR AIRCRAFT,외자,총액제,일반경쟁,2022-08-19,2022-08-19~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김성민,국가기관,방위사업청,"Fareast Machinery Electronics Co., Ltd."
KD22BD0HP04,S/P FOR NAVAL FIREPOWER SYSTEMS,외자,단가제(최저가),일반경쟁,2022-08-19,2022-08-19~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김유라,국가기관,방위사업청,"Safran Electronics & Defense Korea Co., Ltd."
KD21ED0HP16,S/P FOR GENERAL EQUIPMENT,외자,단가제(최저가),일반경쟁,2022-08-22,2022-08-22~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,이영수,국가기관,방위사업청,ydglobal
KD21ED0HR02,S/P FOR GENERAL EQUIPMENT,외자,총액제,일반경쟁,2022-08-22,2022-08-22~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,이영수,국가기관,방위사업청,Nano-Tech Aviation Limited
KD22AD0HP08,S/P FOR AIRCRAFT,외자,단가제(최저가),일반경쟁,2022-08-22,2022-08-22~,국가기관,방위사업청,미래전력사업국제확정계약팀,김성민,국가기관,방위사업청,JP International
KD21AD0HR02,S/P FOR BO-105,외자,총액제,일반경쟁,2022-08-23,2022-08-23~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,이영수,국가기관,방위사업청,"HILL FLIGHT SUPPORT, L.L.C."
KD21AD0HR61,S/P FOR CH-47D,외자,총액제,일반경쟁,2022-08-23,2022-08-23~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,이영수,국가기관,방위사업청,"HILL FLIGHT SUPPORT, L.L.C."
KD21AD0HS52,S/P FOR ARMY HELICOPTER,외자,총액제,일반경쟁,2022-08-23,2022-08-23~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,이영수,국가기관,방위사업청,EURASIA TECH
KD21ED0HP04,S/P FOR GENERAL EQUIPMENT,외자,총액제,일반경쟁,2022-08-23,2022-08-23~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,이영수,국가기관,방위사업청,"HILL FLIGHT SUPPORT, L.L.C."
KD21ED0HR05,S/P FOR GENERAL EQUIPMENT,외자,총액제,일반경쟁,2022-08-23,2022-08-23~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,이영수,국가기관,방위사업청,ydglobal
KD21FD0HP03,S/P FOR ANTI AIR EQP'T,외자,총액제,일반경쟁,2022-08-23,2022-08-23~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김태민,국가기관,방위사업청,Airborne Systems FZE
KD22CD0HG17,S/P FOR SUBMARINE,외자,총액제,일반경쟁,2022-08-23,2022-08-23~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,주홍길,국가기관,방위사업청,"SEANET CO.,LTD."
KD22CD0HG19,S/P FOR SUBMARINE,외자,단가제(최저가),일반경쟁,2022-08-23,2022-08-23~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,주홍길,국가기관,방위사업청,IKMAL MUHENDISLIK
KD22CD0HG20,S/P FOR SUBMARINE,외자,단가제(최저가),일반경쟁,2022-08-23,2022-08-23~2024-06-30,국가기관,방위사업청,미래전력사업국제확정계약팀,주홍길,국가기관,방위사업청,Coin-Tech.co
KD22CD0HG26,S/P FOR SUBMARINE,외자,단가제(최저가),일반경쟁,2022-08-23,2022-08-23~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,주홍길,국가기관,방위사업청,IKMAL MUHENDISLIK
KD22CD0HG35,S/P FOR SUBMARINE,외자,단가제(최저가),일반경쟁,2022-08-23,2022-08-23~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,주홍길,국가기관,방위사업청,"KONECT WORLD CO., LTD."
KD21FD0HP18,S/P FOR ANTI AIR EQP'T,외자,단가제(최저가),일반경쟁,2022-08-24,2022-08-24~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김태민,국가기관,방위사업청,"Karmel Technologies, Inc"
KD21FD0HP24,S/P FOR ANTI AIR EQP'T,외자,단가제(최저가),일반경쟁,2022-08-24,2022-08-24~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김태민,국가기관,방위사업청,HAE-SUNG TRADING COMPANY
KD21FD0HP26,S/P FOR ANTI AIR EQP'T,외자,단가제(최저가),일반경쟁,2022-08-24,2022-08-24~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김태민,국가기관,방위사업청,HAE-SUNG TRADING COMPANY
KD22AD0HP25,S/P FOR AIRCRAFT,외자,단가제(최저가),일반경쟁,2022-08-24,2022-08-24~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김성민,국가기관,방위사업청,KOIMA
KD22CD0HP09,S/P FOR WARSHIPS,외자,단가제(최저가),일반경쟁,2022-08-24,2022-08-24~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김웅호,국가기관,방위사업청,SeMun Trading Co.
KD23AA5PP05,"TEST SET, GUIDED MISSILE",외자,총액제,2단계경쟁(분리),2022-08-24,2022-08-24~2024-07-31,국가기관,방위사업청,항공기총괄계약팀,김철회,국가기관,방위사업청,"HILL FLIGHT SUPPORT, L.L.C."
KD21AD0HR09,S/P FOR BO-105,외자,단가제(최저가),일반경쟁,2022-08-25,2022-08-25~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,이영수,국가기관,방위사업청,KOIMA
KD21AD0HR62,S/P FOR CH-47D,외자,총액제,일반경쟁,2022-08-25,2022-08-25~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,이영수,국가기관,방위사업청,KOIMA
KD21AD0HS53,S/P FOR ARMY HELICOPTER,외자,단가제(최저가),일반경쟁,2022-08-25,2022-08-25~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,이영수,국가기관,방위사업청,Coin-Tech.co
KD21AD0HS55,S/P FOR ARMY HELICOPTER,외자,단가제(최저가),일반경쟁,2022-08-25,2022-08-25~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,이영수,국가기관,방위사업청,Coin-Tech.co
KD21AD0HT04,S/P FOR UH-1H,외자,단가제(최저가),일반경쟁,2022-08-25,2022-08-25~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,이영수,국가기관,방위사업청,BRINTON BUSINESS DEVELOPMENT INTERNATIONAL
KD22AD0HP14,S/P FOR AIRCRAFT,외자,단가제(최저가),일반경쟁,2022-08-25,2022-08-25~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김성민,국가기관,방위사업청,"HANNAM KOREA Co.,.LTD"
KD22CD0HG39,S/P FOR SUBMARINE,외자,단가제(최저가),일반경쟁,2022-08-25,2022-08-25~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,주홍길,국가기관,방위사업청,howl international
KD22CD0HP06,S/P FOR WARSHIPS,외자,총액제,일반경쟁,2022-08-25,2022-08-25~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김웅호,국가기관,방위사업청,Coin-Tech.co
KD21FD0HP06,S/P FOR ANTI AIR EQP'T,외자,단가제(최저가),일반경쟁,2022-08-26,2022-08-26~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김태민,국가기관,방위사업청,BRINTON BUSINESS DEVELOPMENT INTERNATIONAL
KD21GD0HS08,S/P FOR MOBILE EQP'T,외자,단가제(최저가),일반경쟁,2022-08-29,2022-08-29~2023-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,최인선,국가기관,방위사업청,Nano-Tech Aviation Limited
