집행예정월,판단번호,대표품명,집행유형,계약방법,집행기관,예산금액,입찰방법,진행상태,담당자명
2024-06-28,PAHB4305001,해상작전헬기 성과기반군수지원계약,기타,수의계약,기반전력사업국제계약팀,1.42406E+11,단가제,계약,심정록
2024-06-28,DABB4185001,HH-60 부품정비(PLS),장비정비,수의계약,기반전력사업국제계약팀,126735921,,판단완료,변성훈
2024-06-30,DABB4173001,표적지시기부품정비,장비정비,수의계약,기반전력사업국제계약팀,641638842,,판단완료,최용규
2024-06-30,DAMB4004001,ACMI POD 부품 구매,한도액부품,수의계약,기반전력사업국제계약팀,2125174857,,계약,최용규
2024-06-30,PAMB4292001,해상작전헬기 부품구매 한도액계약,한도액부품,수의계약,기반전력사업국제계약팀,7652254129,,계약,김요나
2024-06-30,DAMB4220001,RC-800 부품 구매,한도액부품,수의계약,기반전력사업국제계약팀,2097414176,,판단완료,정하윤
2024-07-01,PCDH4032002,잠수함 부품구매,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,1133335788,단가제,2차공고중,주홍길
2024-07-01,BADH4033002,육군 헬기부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,1102481874,단가제,2차공고중,이영수
2024-07-01,BGDH4054002,육군 궤도장비부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,236009384,단가제,2차공고중,최인선
2024-07-01,PADH4016004,항공부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,6786948740,단가제,1차공고중,김성민
2024-07-01,BJOH4029004,장비연료,기름(연료),일반경쟁,미래전력사업국제확정계약팀,1606001644,단가제,2차공고중,김유라
2024-07-01,BJOH4029002,장비연료,기름(연료),일반경쟁,미래전력사업국제확정계약팀,85328100,단가제,2차공고중,김유라
2024-07-01,BADH4027004,AH-1S 부속,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,1195410853,단가제,3차공고중,김재희
2024-07-01,PCDH4001002,해군함정부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,1734895786,단가제,2차공고중,김웅호
2024-07-01,DJOH4028002,장비연료,기름(연료),일반경쟁,미래전력사업국제확정계약팀,70055830,단가제,계약,김유라
2024-07-01,PDDH4024004,해군통신부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,1028094093,단가제,2차공고중,김성민
2024-07-01,PJOH4028002,장비연료,기름(연료),일반경쟁,미래전력사업국제확정계약팀,119323815,단가제,2차공고중,김유라
2024-07-01,WJOH4030002,장비연료,기름(연료),일반경쟁,미래전력사업국제확정계약팀,33277530,단가제,1차공고중,김유라
2024-07-01,BADH4033004,육군 헬기부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,1111904300,단가제,2차공고중,이영수
2024-07-01,PBDH4020002,해군화력부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,258952499,단가제,2차공고중,김유라
2024-07-01,BJOH4028002,장비연료,기름(연료),일반경쟁,미래전력사업국제확정계약팀,424940906,단가제,2차공고중,김유라
2024-07-01,BADH4023002,500MD부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,1809911870,단가제,2차공고중,임우정
2024-07-01,BNDH4026004,패스트로프,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,351748800,단가제,2차공고중,이영수
2024-07-01,PADH4024004,항공부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,4484508886,단가제,2차공고중,김성민
2024-07-01,BFDH4022002,방공부속,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,278752188,단가제,2차공고중,김태민
2024-07-01,BGDH4028002,육군 궤도장비부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,1628170908,단가제,2차공고중,최인선
2024-07-01,BADH4023004,500MD부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,1191876829,단가제,3차공고중,임우정
2024-07-01,PDDH4024002,해군통신부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,1476397130,단가제,2차공고중,김성민
2024-07-01,BFDH4022004,방공부속,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,499479552,단가제,3차공고중,김태민
2024-07-01,BJOH4028004,장비연료,기름(연료),일반경쟁,미래전력사업국제확정계약팀,38929644,단가제,부분계약,김유라
2024-07-01,PADH4024002,항공부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,246250680,단가제,1차공고중,김성민
2024-07-01,BADH4031004,육군 헬기부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,4940000000,단가제,2차공고중,이영수
2024-07-01,BADH4027002,AH-1S 부속,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,1255850128,단가제,3차공고중,김재희
2024-07-01,BGDH4028004,육군 궤도장비부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,12700882233,단가제,2차공고중,최인선
2024-07-01,PCDH4001004,해군함정부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,1664000000,단가제,2차공고중,김웅호
2024-07-15,DABB4191001,AS-332 기체 부품정비,장비정비,수의계약,기반전력사업국제계약팀,3152509568,,계약,변성훈
2024-07-25,DAAP4008001,TA-50 지상지원장비,장비,2단계경쟁(동시),항공기총괄계약팀,4663800700,총액제,4차공고중,김철회
2024-07-26,PCAM4002001,LYNX 외부장착형 기총,장비,2단계경쟁(동시),함정총괄계약팀,466999000,총액제,1차공고중,오동건
2024-07-29,DABB4190001,AS-332 기관 부품정비,장비정비,수의계약,기반전력사업국제계약팀,2181438077,,계약,변성훈
2024-07-31,DAEB4174001,CN-235 기술정보지원사업 기술용역,기술용역,수의계약,기반전력사업국제계약팀,457563600,단가제,계약,최용규
2024-07-31,DAMB4001001,C-130H 성능개량사업(1차),한도액부품,수의계약,기반전력사업국제계약팀,4833464129,,계약,최용규
2024-08-14,DFAP4007001,패트리어트 레이더/발사대 탑재차량(15톤),장비,2단계경쟁(동시),항공기총괄계약팀,6891300000,총액제,2차공고중,김현승
2024-08-30,WBBB4007001,스파이크 발사장치 부품정비,장비정비,수의계약,기반전력사업국제계약팀,1354924012,,계약,이우용
2024-08-30,PABB4006001,잠수함 레이더 부품정비,장비정비,수의계약,기반전력사업국제계약팀,185453151,,판단완료,이우용
2024-08-30,PCAM4001002,12게이지 엽총,장비,2단계경쟁(동시),함정총괄계약팀,42369600,총액제,2차공고중,이상혁
2024-08-30,PCBB4005001,피아식별기 부품정비,장비정비,수의계약,기반전력사업국제계약팀,282363900,,계약,이우용
2024-08-30,PCBB4011001,잠수함 긴급부상장치 부품정비,장비정비,수의계약,기반전력사업국제계약팀,7856784260,,판단완료,이우용
2024-08-30,PCBB4004001,수중음파탐지기(NAVIGATOR) 부품정비,장비정비,수의계약,기반전력사업국제계약팀,574639000,,판단완료,이우용
2024-08-30,PABB4012001,해상작전헬기 부품정비,장비정비,수의계약,기반전력사업국제계약팀,23411509862,,계약,이우용
2024-08-30,DAMB4184001,AS-332 기관 부품 구매,한도액부품,수의계약,기반전력사업국제계약팀,58727448,,판단완료,변성훈
2024-08-30,PCMB4160001,잠수함 긴급부상장치 부품구매,한도액부품,수의계약,기반전력사업국제계약팀,141088740,,판단중,이우용
2024-08-30,PBEB4175001,스파이크 유도탄 기술용역,기술용역,수의계약,기반전력사업국제계약팀,381682600,단가제,판단완료,이우용
2024-08-30,WBEB4008001,스파이크 기술용역,기술용역,수의계약,기반전력사업국제계약팀,727188020,총액제,계약,이우용
2024-08-31,DABB4194001,임차기 자체보호장비 부품정비,장비정비,수의계약,기반전력사업국제계약팀,687383411,,계약,정하윤
2024-09-02,DAAP4012002,현무 지원장비,장비,2단계경쟁(동시),항공기총괄계약팀,69999800,총액제,2차공고중,김현승
2024-09-02,DAAP4014002,현무 지원장비,장비,2단계경쟁(동시),항공기총괄계약팀,17999800,총액제,2차공고중,김현승
2024-09-02,DAAP4010001,현무 지원장비,장비,2단계경쟁(동시),항공기총괄계약팀,175966700,총액제,2차공고중,김현승
2024-09-02,DAAP4011002,현무 지원장비,장비,2단계경쟁(동시),항공기총괄계약팀,63999000,총액제,2차공고중,김현승
2024-09-02,DAAP4009001,현무 지원장비,장비,2단계경쟁(동시),항공기총괄계약팀,8746400,총액제,2차공고중,김현승
2024-09-02,PDEH4001001,함정용 관제레이더(SPN-720) 기술용역,기술용역,수의계약,미래전력사업국제한도액계약팀,207235600,총액제,판단완료,남도휘
2024-09-02,DAAP4013002,현무 지원장비,장비,2단계경쟁(동시),항공기총괄계약팀,21000200,총액제,2차공고중,김현승
2024-09-15,DABB4301001,C-130J 기관 부품정비,장비정비,수의계약,기반전력사업국제계약팀,29617940339,,판단완료,정하윤
2024-09-16,DAMB4187001,기상레이다 부품구매,한도액부품,수의계약,기반전력사업국제계약팀,686552581,,계약,변성훈
2024-09-16,DAEB4179001,KC-330 기술용역,기술용역,수의계약,기반전력사업국제계약팀,27192500998,단가제,판단완료,변성훈
2024-09-30,BAAQ4001002,직류 전원공급기,장비,2단계경쟁(동시),헬기총괄계약팀,45505200,총액제,계약,강준혁
2024-09-30,DAEB4182001,공중급유기(KC-330) 기술정보지원,기술용역,수의계약,기반전력사업국제계약팀,7580982747,총액제,판단중,김지웅
2024-09-30,DAEB4178001,014체계 기술용역,기술용역,수의계약,기반전력사업국제계약팀,1909050000,단가제,판단완료,변성훈
2024-09-30,DBBB4186001,AIM-9L/I-1 부품정비,장비정비,수의계약,기반전력사업국제계약팀,2627042418,,계약,변성훈
2024-09-30,PABB4013001,P-3 항공기 부품정비,장비정비,수의계약,기반전력사업국제계약팀,7155290402,,판단완료,이우용
2024-10-01,BADH4053002,500MD부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,93277470,단가제,2차공고중,임우정
2024-10-01,DADH4049002,항공부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,47938800,단가제,2차공고중,김유라
2024-10-01,PCDH4063002,해군함정부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,69114240,단가제,2차공고중,김웅호
2024-10-01,PDDH4057004,해군통신부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,300963832,단가제,1차공고중,김성민
2024-10-01,BADH4066002,500MD부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,1852458049,단가제,2차공고중,임우정
2024-10-01,PCDH4062002,해군함정부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,476642621,단가제,2차공고중,김웅호
2024-10-01,DDDH4059002,통신전자장비 부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,5447000,단가제,2차공고중,김유라
2024-10-01,PCDH4061004,잠수함 부품구매,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,8315327059,단가제,2차공고중,주홍길
2024-10-01,BADH4056002,육군 헬기부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,1232630191,단가제,2차공고중,이영수
2024-10-01,PJOH4049002,장비연료,기름(연료),일반경쟁,미래전력사업국제확정계약팀,14055210,단가제,계약,김유라
2024-10-01,DADH4059002,항공부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,88738000,단가제,2차공고중,김유라
2024-10-01,PBDH4060004,해군화력부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,1864846620,단가제,2차공고중,김유라
2024-10-01,BADH4056004,육군 헬기부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,6516837600,단가제,2차공고중,이영수
2024-10-01,PCDH4003002,해군함정부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,34874996,단가제,2차공고중,김웅호
2024-10-01,PCDH4061002,잠수함 부품구매,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,6561208888,단가제,2차공고중,주홍길
2024-10-01,PDDH4065004,해군통신부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,6653780744,단가제,2차공고중,김성민
2024-10-01,PBDH4059002,해군화력부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,790830118,단가제,2차공고중,김유라
2024-10-01,BADH4051002,AH-1S 부속,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,657094386,단가제,2차공고중,김재희
2024-10-01,PDDH4057002,해군통신부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,384563569,단가제,2차공고중,김성민
2024-10-01,PADH4055004,항공부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,735339735,단가제,2차공고중,김성민
2024-10-01,PBDH4049002,해군화력부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,118271374,단가제,2차공고중,김유라
2024-10-01,PADH4069002,항공부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,799941610,단가제,2차공고중,김성민
2024-10-01,PJOH4059002,장비연료,기름(연료),일반경쟁,미래전력사업국제확정계약팀,218319712,단가제,부분계약,김유라
2024-10-01,BADH4067002,AH-1S 부속,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,761778628,단가제,2차공고중,김재희
2024-10-01,BFDH4064002,방공부속,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,533362453,단가제,2차공고중,김태민
2024-10-01,BADH4059004,육군 헬기부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,744900000,단가제,2차공고중,이영수
2024-10-01,BADH4066004,500MD부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,619829938,단가제,2차공고중,임우정
2024-10-01,PDDH4065002,해군통신부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,388653096,단가제,2차공고중,김성민
2024-10-01,DADH4059004,항공부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,319800000,단가제,2차공고중,김유라
2024-10-01,BFDH4048004,방공부속,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,746803200,단가제,2차공고중,김태민
2024-10-01,PCDH4047002,잠수함 부품구매,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,175459531,단가제,2차공고중,주홍길
